avail:
0.988087,-0.0119876,-0.0119846,0.988084,3.02484e-06
0.988187,-0.0118863,-0.0118834,0.988184,2.87895e-06
0.988287,-0.0117849,-0.0117822,0.988284,2.72292e-06
0.988387,-0.0116836,-0.011681,0.988384,2.55673e-06
0.988487,-0.0115822,-0.0115798,0.988485,2.38039e-06
0.988587,-0.0114809,-0.0114787,0.988585,2.1939e-06
0.988687,-0.0113795,-0.0113775,0.988685,1.99726e-06
0.988787,-0.0112782,-0.0112764,0.988785,1.79046e-06
0.988887,-0.0111768,-0.0111752,0.988885,1.5735e-06
0.988987,-0.0110755,-0.0110741,0.988986,1.34639e-06
0.989087,-0.0109741,-0.010973,0.989086,1.10911e-06
0.989187,-0.0108728,-0.0108719,0.989186,8.61682e-07
0.989287,-0.0107714,-0.0107708,0.989286,6.04089e-07
0.989387,-0.0106701,-0.0106697,0.989387,3.36335e-07
0.989487,-0.0105687,-0.0105687,0.989487,5.84188e-08
0.989587,-0.0104678,-0.0104676,0.989587,2.22855e-07
0.989687,-0.0103671,-0.0103666,0.989686,4.94395e-07
0.989787,-0.0102663,-0.0102655,0.989786,7.55885e-07
0.989887,-0.0101655,-0.0101645,0.989886,1.00732e-06
0.989987,-0.0100648,-0.0100635,0.989986,1.24871e-06
0.990087,-0.00996398,-0.00996249,0.990085,1.48004e-06
0.990187,-0.00986321,-0.00986149,0.990185,1.70132e-06
0.990287,-0.00976244,-0.00976051,0.990285,1.91254e-06
0.990387,-0.00966166,-0.00965953,0.990385,2.11371e-06
0.990487,-0.00956089,-0.00955856,0.990485,2.30482e-06
0.990587,-0.00946012,-0.00945761,0.990584,2.48587e-06
0.990687,-0.00935935,-0.00935666,0.990684,2.65686e-06
0.990787,-0.00925857,-0.00925573,0.990784,2.81779e-06
0.990887,-0.0091578,-0.0091548,0.990884,2.96866e-06
0.990987,-0.00905703,-0.00905389,0.990984,3.10946e-06
0.991087,-0.00895625,-0.00895299,0.991084,3.24021e-06
0.991187,-0.00885548,-0.00885209,0.991184,3.36088e-06
0.991287,-0.00875471,-0.00875121,0.991284,3.4715e-06
0.991387,-0.00865394,-0.00865033,0.991383,3.57204e-06
0.991487,-0.00855316,-0.00854947,0.991483,3.66252e-06
0.991587,-0.00845239,-0.00844862,0.991583,3.74293e-06
0.991687,-0.00835162,-0.00834777,0.991683,3.81327e-06
0.991787,-0.00825084,-0.00824694,0.991783,3.87354e-06
0.991887,-0.00815007,-0.00814612,0.991883,3.92373e-06
0.991987,-0.0080493,-0.0080453,0.991983,3.96386e-06
0.992087,-0.00794853,-0.0079445,0.992083,3.99391e-06
0.992187,-0.00784775,-0.00784371,0.992183,4.01388e-06
0.992287,-0.00774698,-0.00774293,0.992283,4.02378e-06
0.992387,-0.00764621,-0.00764215,0.992383,4.02361e-06
0.992487,-0.00754544,-0.00754139,0.992483,4.01335e-06
0.992587,-0.00744466,-0.00744064,0.992583,3.99302e-06
0.992687,-0.00734389,-0.0073399,0.992683,3.96261e-06
0.992787,-0.00724312,-0.00723917,0.992783,3.92211e-06
0.992887,-0.00714234,-0.00713844,0.992883,3.87154e-06
0.992987,-0.00704157,-0.00703773,0.992983,3.81088e-06
0.993087,-0.0069408,-0.00693703,0.993083,3.74013e-06
0.993187,-0.00684003,-0.00683634,0.993183,3.65931e-06
0.993287,-0.00673925,-0.00673566,0.993283,3.56839e-06
0.993387,-0.00663848,-0.00663499,0.993384,3.46739e-06
0.993487,-0.00653771,-0.00653433,0.993484,3.3563e-06
0.993587,-0.00643693,-0.00643368,0.993584,3.23513e-06
0.993687,-0.00633616,-0.00633304,0.993684,3.10386e-06
0.993787,-0.00623539,-0.00623241,0.993784,2.9625e-06
0.993887,-0.00613462,-0.00613179,0.993884,2.81105e-06
0.993987,-0.00603384,-0.00603118,0.993984,2.64951e-06
0.994087,-0.00593307,-0.00593058,0.994084,2.47787e-06
0.994187,-0.0058323,-0.00582999,0.994185,2.29614e-06
0.994287,-0.00573152,-0.00572941,0.994285,2.10431e-06
0.994387,-0.00563075,-0.00562884,0.994385,1.90238e-06
0.994487,-0.00552998,-0.00552828,0.994485,1.69036e-06
0.994587,-0.00542921,-0.00542773,0.994586,1.46823e-06
0.994687,-0.00532843,-0.00532719,0.994686,1.23601e-06
0.994787,-0.00522766,-0.00522666,0.994786,9.93685e-07
0.994887,-0.00512689,-0.00512614,0.994886,7.41258e-07
0.994987,-0.00502612,-0.00502563,0.994986,4.78728e-07
0.995087,-0.00492534,-0.00492514,0.995087,2.06094e-07
unavail:
0.00284145,-5.86344,-5.86344,0.00284145,1.30104e-18
0.00294145,-5.8398,-5.82885,0.00290944,3.20117e-05
0.00304145,-5.81615,-5.79542,0.00297905,6.23967e-05
0.00314145,-5.7925,-5.76307,0.00305033,9.1116e-05
0.00324145,-5.76886,-5.73174,0.00312332,0.00011813
0.00334145,-5.74521,-5.70135,0.00319805,0.000143397
0.00344145,-5.72157,-5.67186,0.00327457,0.000166876
0.00354145,-5.69792,-5.64322,0.00335292,0.000188524
0.00364145,-5.67428,-5.61537,0.00343315,0.000208298
0.00374145,-5.65063,-5.58828,0.0035153,0.000226152
0.00384145,-5.62699,-5.56191,0.00359941,0.00024204
0.00394145,-5.60334,-5.53621,0.00368553,0.000255916
0.00404145,-5.57969,-5.51115,0.00377372,0.000267731
0.00414145,-5.55605,-5.48671,0.00386401,0.000277436
0.00424145,-5.5324,-5.46285,0.00395647,0.000284981
0.00434145,-5.50876,-5.43955,0.00405114,0.000290313
0.00444145,-5.48511,-5.41677,0.00414807,0.00029338
0.00454145,-5.46147,-5.39451,0.00424732,0.000294128
0.00464145,-5.43782,-5.37273,0.00434895,0.000292501
0.00474145,-5.41418,-5.35141,0.00445301,0.000288442
0.00484145,-5.39053,-5.33054,0.00455955,0.000281894
0.00494145,-5.36688,-5.3101,0.00466865,0.000272796
0.00504145,-5.34324,-5.29006,0.00478036,0.000261087
0.00514145,-5.31959,-5.27042,0.00489474,0.000246706
0.00524145,-5.29595,-5.25116,0.00501186,0.000229588
0.00534145,-5.2723,-5.23226,0.00513178,0.000209668
0.00544145,-5.24866,-5.21371,0.00525457,0.000186878
0.00554145,-5.22501,-5.1955,0.0053803,0.00016115
0.00564145,-5.20137,-5.17761,0.00550903,0.000132414
0.00574145,-5.17772,-5.16004,0.00564085,0.000100597
0.00584145,-5.15407,-5.14278,0.00577582,6.5627e-05
0.00594145,-5.13043,-5.1258,0.00591402,2.7427e-05
0.00604145,-5.1109,-5.10911,0.00603065,1.07965e-05
0.00614145,-5.09972,-5.09269,0.00609847,4.29818e-05
0.00624145,-5.08854,-5.07654,0.00616704,7.44046e-05
0.00634145,-5.07735,-5.06065,0.00623639,0.000105056
0.00644145,-5.06617,-5.045,0.00630652,0.000134928
0.00654145,-5.05499,-5.0296,0.00637744,0.000164011
0.00664145,-5.04381,-5.01443,0.00644915,0.000192297
0.00674145,-5.03262,-4.99948,0.00652167,0.000219776
0.00684145,-5.02144,-4.98476,0.00659501,0.00024644
0.00694145,-5.01026,-4.97024,0.00666917,0.000272279
0.00704145,-4.99908,-4.95594,0.00674416,0.000297284
0.00714145,-4.9879,-4.94184,0.00682,0.000321446
0.00724145,-4.97671,-4.92793,0.00689669,0.000344755
0.00734145,-4.96553,-4.91422,0.00697425,0.000367202
0.00744145,-4.95435,-4.90069,0.00705267,0.000388777
0.00754145,-4.94317,-4.88734,0.00713198,0.000409469
0.00764145,-4.93198,-4.87417,0.00721218,0.00042927
0.00774145,-4.9208,-4.86117,0.00729328,0.000448169
0.00784145,-4.90962,-4.84833,0.00737529,0.000466156
0.00794145,-4.89844,-4.83566,0.00745823,0.000483221
0.00804145,-4.88726,-4.82315,0.00754209,0.000499353
0.00814145,-4.87607,-4.81079,0.00762691,0.000514543
0.00824145,-4.86489,-4.79858,0.00771267,0.000528778
0.00834145,-4.85371,-4.78652,0.0077994,0.000542049
0.00844145,-4.84253,-4.7746,0.0078871,0.000554345
0.00854145,-4.83134,-4.76282,0.00797579,0.000565654
0.00864145,-4.82016,-4.75119,0.00806548,0.000575967
0.00874145,-4.80898,-4.73968,0.00815618,0.00058527
0.00884145,-4.7978,-4.7283,0.00824789,0.000593554
0.00894145,-4.78662,-4.71706,0.00834064,0.000600806
0.00904145,-4.77543,-4.70594,0.00843443,0.000607016
0.00914145,-4.76425,-4.69494,0.00852928,0.000612171
0.00924145,-4.75307,-4.68406,0.00862519,0.000616259
0.00934145,-4.74189,-4.67329,0.00872218,0.000619269
0.00944145,-4.7307,-4.66265,0.00882026,0.000621188
0.00954145,-4.71952,-4.65211,0.00891944,0.000622004
0.00964145,-4.70834,-4.64168,0.00901974,0.000621705
0.00974145,-4.69716,-4.63137,0.00912117,0.000620278
0.00984145,-4.68597,-4.62115,0.00922374,0.00061771
0.00994145,-4.67479,-4.61104,0.00932746,0.000613989
0.0100414,-4.66361,-4.60103,0.00943235,0.000609102
0.0101414,-4.65243,-4.59112,0.00953841,0.000603035
0.0102414,-4.64125,-4.58131,0.00964567,0.000595776
0.0103414,-4.63006,-4.5716,0.00975414,0.00058731
0.0104414,-4.61888,-4.56197,0.00986382,0.000577625
0.0105414,-4.6077,-4.55244,0.00997474,0.000566706
0.0106414,-4.59652,-4.543,0.0100869,0.00055454
0.0107414,-4.58533,-4.53365,0.0102003,0.000541113
0.0108414,-4.57415,-4.52438,0.010315,0.00052641
0.0109414,-4.56297,-4.5152,0.010431,0.000510418
0.0110414,-4.55179,-4.5061,0.0105483,0.000493121
0.0111414,-4.54061,-4.49708,0.0106669,0.000474505
0.0112414,-4.52942,-4.48815,0.0107869,0.000454555
0.0113414,-4.51824,-4.47929,0.0109082,0.000433257
0.0114414,-4.50706,-4.47051,0.0110309,0.000410594
0.0115414,-4.49588,-4.46181,0.0111549,0.000386552
0.0116414,-4.48469,-4.45318,0.0112803,0.000361115
0.0117414,-4.47351,-4.44463,0.0114072,0.000334268
0.0118414,-4.46233,-4.43615,0.0115355,0.000305994
0.0119414,-4.45115,-4.42774,0.0116652,0.000276278
0.0120414,-4.43997,-4.4194,0.0117963,0.000245103
0.0121414,-4.42878,-4.41113,0.011929,0.000212453
0.0122414,-4.4176,-4.40293,0.0120631,0.000178312
0.0123414,-4.40642,-4.39479,0.0121988,0.000142662
0.0124414,-4.39524,-4.38672,0.012336,0.000105486
0.0125414,-4.38405,-4.37872,0.0124747,6.67685e-05
0.0126414,-4.37287,-4.37077,0.012615,2.64908e-05
0.0127414,-4.36472,-4.36289,0.0127182,2.32936e-05
0.0128414,-4.36191,-4.35508,0.012754,8.74471e-05
0.0129414,-4.3591,-4.34732,0.0127899,0.0001515
0.0130414,-4.35628,-4.33962,0.012826,0.000215451
0.0131414,-4.35347,-4.33198,0.0128621,0.0002793
0.0132414,-4.35065,-4.3244,0.0128984,0.000343048
0.0133414,-4.34784,-4.31688,0.0129348,0.000406693
0.0134414,-4.34502,-4.30941,0.0129712,0.000470236
0.0135414,-4.34221,-4.302,0.0130078,0.000533677
0.0136414,-4.33939,-4.29464,0.0130444,0.000597014
0.0137414,-4.33658,-4.28734,0.0130812,0.000660248
0.0138414,-4.33376,-4.28009,0.0131181,0.000723378
0.0139414,-4.33095,-4.27289,0.013155,0.000786404
0.0140414,-4.32814,-4.26574,0.0131921,0.000849326
0.0141414,-4.32532,-4.25865,0.0132293,0.000912144
0.0142414,-4.32251,-4.2516,0.0132666,0.000974857
0.0143414,-4.31969,-4.2446,0.013304,0.00103746
0.0144414,-4.31688,-4.23765,0.0133415,0.00109997
0.0145414,-4.31406,-4.23075,0.0133791,0.00116236
0.0146414,-4.31125,-4.2239,0.0134168,0.00122465
0.0147414,-4.30843,-4.21709,0.0134546,0.00128684
0.0148414,-4.30562,-4.21033,0.0134925,0.00134892
0.0149414,-4.3028,-4.20362,0.0135306,0.00141089
0.0150414,-4.29999,-4.19695,0.0135687,0.00147275
0.0151414,-4.29718,-4.19032,0.0136069,0.00153451
0.0152414,-4.29436,-4.18374,0.0136453,0.00159616
0.0153414,-4.29155,-4.1772,0.0136838,0.0016577
0.0154414,-4.28873,-4.1707,0.0137223,0.00171913
0.0155414,-4.28592,-4.16424,0.013761,0.00178045
0.0156414,-4.2831,-4.15783,0.0137998,0.00184167
0.0157414,-4.28029,-4.15146,0.0138387,0.00190277
0.0158414,-4.27747,-4.14513,0.0138777,0.00196377
0.0159414,-4.27466,-4.13883,0.0139168,0.00202465
0.0160414,-4.27184,-4.13258,0.013956,0.00208543
0.0161414,-4.26903,-4.12636,0.0139954,0.00214609
0.0162414,-4.26622,-4.12019,0.0140348,0.00220664
0.0163414,-4.2634,-4.11405,0.0140744,0.00226709
0.0164414,-4.26059,-4.10795,0.014114,0.00232742
0.0165414,-4.25777,-4.10189,0.0141538,0.00238764
0.0166414,-4.25496,-4.09586,0.0141937,0.00244774
0.0167414,-4.25214,-4.08987,0.0142337,0.00250774
0.0168414,-4.24933,-4.08391,0.0142738,0.00256762
0.0169414,-4.24651,-4.07799,0.0143141,0.00262739
0.0170414,-4.2437,-4.07211,0.0143544,0.00268704
0.0171414,-4.24088,-4.06626,0.0143949,0.00274659
0.0172414,-4.23807,-4.06044,0.0144354,0.00280601
0.0173414,-4.23525,-4.05466,0.0144761,0.00286533
0.0174414,-4.23244,-4.04891,0.0145169,0.00292453
0.0175414,-4.22963,-4.04319,0.0145578,0.00298361
0.0176414,-4.22681,-4.0375,0.0145989,0.00304258
0.0177414,-4.224,-4.03185,0.01464,0.00310143
0.0178414,-4.22118,-4.02623,0.0146813,0.00316017
0.0179414,-4.21837,-4.02064,0.0147227,0.00321879
0.0180414,-4.21555,-4.01508,0.0147642,0.00327729
0.0181414,-4.21274,-4.00956,0.0148058,0.00333568
0.0182414,-4.20992,-4.00406,0.0148475,0.00339395
0.0183414,-4.20711,-3.99859,0.0148893,0.0034521
0.0184414,-4.20429,-3.99315,0.0149313,0.00351013
0.0185414,-4.20148,-3.98775,0.0149734,0.00356805
0.0186414,-4.19867,-3.98237,0.0150156,0.00362585
0.0187414,-4.19585,-3.97702,0.0150579,0.00368352
0.0188414,-4.19304,-3.9717,0.0151004,0.00374108
0.0189414,-4.19022,-3.9664,0.0151429,0.00379852
0.0190414,-4.18741,-3.96114,0.0151856,0.00385584
0.0191414,-4.18459,-3.9559,0.0152284,0.00391304
0.0192414,-4.18178,-3.95069,0.0152713,0.00397012
0.0193414,-4.17896,-3.9455,0.0153144,0.00402708
0.0194414,-4.17615,-3.94035,0.0153575,0.00408391
0.0195414,-4.17333,-3.93522,0.0154008,0.00414063
0.0196414,-4.17052,-3.93011,0.0154442,0.00419722
0.0197414,-4.16771,-3.92503,0.0154878,0.00425369
0.0198414,-4.16489,-3.91998,0.0155314,0.00431004
0.0199414,-4.16208,-3.91495,0.0155752,0.00436626
0.0200414,-4.15926,-3.90995,0.0156191,0.00442236
0.0201414,-4.15645,-3.90498,0.0156631,0.00447834
0.0202414,-4.15363,-3.90002,0.0157073,0.00453419
0.0203414,-4.15082,-3.89509,0.0157515,0.00458992
0.0204414,-4.148,-3.89019,0.0157959,0.00464552
0.0205414,-4.14519,-3.88531,0.0158404,0.004701
0.0206414,-4.14237,-3.88045,0.0158851,0.00475636
0.0207414,-4.13956,-3.87562,0.0159299,0.00481158
0.0208414,-4.13675,-3.87081,0.0159748,0.00486668
0.0209414,-4.13393,-3.86602,0.0160198,0.00492166
0.0210414,-4.13112,-3.86126,0.0160649,0.00497651
0.0211414,-4.1283,-3.85652,0.0161102,0.00503123
0.0212414,-4.12549,-3.8518,0.0161556,0.00508582
0.0213414,-4.12267,-3.8471,0.0162012,0.00514028
0.0214414,-4.11986,-3.84243,0.0162468,0.00519462
0.0215414,-4.11704,-3.83778,0.0162926,0.00524883
0.0216414,-4.11423,-3.83314,0.0163385,0.00530291
0.0217414,-4.11141,-3.82853,0.0163846,0.00535686
0.0218414,-4.1086,-3.82395,0.0164308,0.00541068
0.0219414,-4.10578,-3.81938,0.0164771,0.00546437
0.0220414,-4.10297,-3.81483,0.0165235,0.00551793
0.0221414,-4.10016,-3.8103,0.0165701,0.00557135
0.0222414,-4.09734,-3.8058,0.0166168,0.00562465
0.0223414,-4.09453,-3.80131,0.0166636,0.00567781
0.0224414,-4.09171,-3.79685,0.0167106,0.00573085
0.0225414,-4.0889,-3.7924,0.0167577,0.00578375
0.0226414,-4.08608,-3.78797,0.0168049,0.00583652
0.0227414,-4.08327,-3.78357,0.0168523,0.00588915
0.0228414,-4.08045,-3.77918,0.0168998,0.00594165
0.0229414,-4.07764,-3.77481,0.0169474,0.00599402
0.0230414,-4.07482,-3.77046,0.0169952,0.00604625
0.0231414,-4.07201,-3.76613,0.0170431,0.00609835
0.0232414,-4.0692,-3.76182,0.0170911,0.00615032
0.0233414,-4.06638,-3.75752,0.0171393,0.00620214
0.0234414,-4.06357,-3.75325,0.0171876,0.00625384
0.0235414,-4.06075,-3.74899,0.0172361,0.00630539
0.0236414,-4.05794,-3.74475,0.0172846,0.00635681
0.0237414,-4.05512,-3.74053,0.0173334,0.00640809
0.0238414,-4.05231,-3.73633,0.0173822,0.00645924
0.0239414,-4.04949,-3.73214,0.0174312,0.00651025
0.0240414,-4.04668,-3.72798,0.0174803,0.00656112
0.0241414,-4.04386,-3.72383,0.0175296,0.00661185
0.0242414,-4.04105,-3.71969,0.017579,0.00666244
0.0243414,-4.03824,-3.71557,0.0176286,0.00671289
0.0244414,-4.03542,-3.71147,0.0176782,0.00676321
0.0245414,-4.03261,-3.70739,0.0177281,0.00681338
0.0246414,-4.02979,-3.70333,0.017778,0.00686341
0.0247414,-4.02698,-3.69928,0.0178281,0.00691331
0.0248414,-4.02416,-3.69524,0.0178784,0.00696306
0.0249414,-4.02135,-3.69122,0.0179288,0.00701267
0.0250414,-4.01853,-3.68722,0.0179793,0.00706213
0.0251414,-4.01572,-3.68324,0.01803,0.00711146
0.0252414,-4.0129,-3.67927,0.0180808,0.00716064
0.0253414,-4.01009,-3.67531,0.0181318,0.00720968
0.0254414,-4.00728,-3.67138,0.0181829,0.00725857
0.0255414,-4.00446,-3.66745,0.0182341,0.00730732
0.0256414,-4.00165,-3.66355,0.0182855,0.00735593
0.0257414,-3.99883,-3.65965,0.0183371,0.00740439
0.0258414,-3.99602,-3.65578,0.0183887,0.00745271
0.0259414,-3.9932,-3.65191,0.0184406,0.00750088
0.0260414,-3.99039,-3.64807,0.0184925,0.0075489
0.0261414,-3.98757,-3.64423,0.0185447,0.00759678
0.0262414,-3.98476,-3.64042,0.0185969,0.00764451
0.0263414,-3.98194,-3.63661,0.0186494,0.0076921
0.0264414,-3.97913,-3.63282,0.0187019,0.00773953
0.0265414,-3.97631,-3.62905,0.0187546,0.00778682
0.0266414,-3.9735,-3.62529,0.0188075,0.00783396
0.0267414,-3.97069,-3.62154,0.0188605,0.00788095
0.0268414,-3.96787,-3.61781,0.0189137,0.00792779
0.0269414,-3.96506,-3.61409,0.018967,0.00797448
0.0270414,-3.96224,-3.61038,0.0190204,0.00802103
0.0271414,-3.95943,-3.60669,0.019074,0.00806742
0.0272414,-3.95661,-3.60302,0.0191278,0.00811366
0.0273414,-3.9538,-3.59935,0.0191817,0.00815974
0.0274414,-3.95098,-3.5957,0.0192358,0.00820568
0.0275414,-3.94817,-3.59206,0.01929,0.00825146
0.0276414,-3.94535,-3.58844,0.0193444,0.00829709
0.0277414,-3.94254,-3.58483,0.0193989,0.00834257
0.0278414,-3.93973,-3.58123,0.0194536,0.00838789
0.0279414,-3.93691,-3.57764,0.0195084,0.00843306
0.0280414,-3.9341,-3.57407,0.0195634,0.00847808
0.0281414,-3.93128,-3.57051,0.0196185,0.00852294
0.0282414,-3.92847,-3.56696,0.0196738,0.00856764
0.0283414,-3.92565,-3.56343,0.0197293,0.00861219
0.0284414,-3.92284,-3.55991,0.0197849,0.00865658
0.0285414,-3.92002,-3.5564,0.0198406,0.00870082
0.0286414,-3.91721,-3.5529,0.0198965,0.0087449
0.0287414,-3.91439,-3.54942,0.0199526,0.00878882
0.0288414,-3.91158,-3.54594,0.0200089,0.00883258
0.0289414,-3.90877,-3.54248,0.0200653,0.00887619
0.0290414,-3.90595,-3.53903,0.0201218,0.00891963
0.0291414,-3.90314,-3.53559,0.0201785,0.00896292
0.0292414,-3.90032,-3.53217,0.0202354,0.00900605
0.0293414,-3.89751,-3.52875,0.0202924,0.00904901
0.0294414,-3.89469,-3.52535,0.0203496,0.00909182
0.0295414,-3.89188,-3.52196,0.020407,0.00913446
0.0296414,-3.88906,-3.51858,0.0204645,0.00917694
0.0297414,-3.88625,-3.51521,0.0205222,0.00921926
0.0298414,-3.88343,-3.51186,0.02058,0.00926142
0.0299414,-3.88062,-3.50851,0.020638,0.00930342
0.0300414,-3.87781,-3.50518,0.0206962,0.00934525
0.0301414,-3.87499,-3.50185,0.0207545,0.00938691
0.0302414,-3.87218,-3.49854,0.020813,0.00942842
0.0303414,-3.86936,-3.49524,0.0208717,0.00946975
0.0304414,-3.86655,-3.49195,0.0209305,0.00951093
0.0305414,-3.86373,-3.48867,0.0209895,0.00955193
0.0306414,-3.86092,-3.4854,0.0210487,0.00959277
0.0307414,-3.8581,-3.48214,0.021108,0.00963345
0.0308414,-3.85529,-3.4789,0.0211675,0.00967395
0.0309414,-3.85247,-3.47566,0.0212272,0.00971429
0.0310414,-3.84966,-3.47243,0.021287,0.00975446
0.0311414,-3.84684,-3.46922,0.021347,0.00979447
0.0312414,-3.84403,-3.46601,0.0214072,0.0098343
0.0313414,-3.84122,-3.46281,0.0214675,0.00987396
0.0314414,-3.8384,-3.45963,0.021528,0.00991345
0.0315414,-3.83559,-3.45645,0.0215887,0.00995278
0.0316414,-3.83277,-3.45329,0.0216495,0.00999193
0.0317414,-3.82996,-3.45013,0.0217105,0.0100309
0.0318414,-3.82714,-3.44699,0.0217717,0.0100697
0.0319414,-3.82433,-3.44385,0.0218331,0.0101084
0.0320414,-3.82151,-3.44072,0.0218946,0.0101468
0.0321414,-3.8187,-3.43761,0.0219563,0.0101851
0.0322414,-3.81588,-3.4345,0.0220182,0.0102232
0.0323414,-3.81307,-3.43141,0.0220803,0.0102612
0.0324414,-3.81026,-3.42832,0.0221425,0.0102989
0.0325414,-3.80744,-3.42524,0.0222049,0.0103365
0.0326414,-3.80463,-3.42217,0.0222675,0.0103739
0.0327414,-3.80181,-3.41911,0.0223303,0.0104112
0.0328414,-3.799,-3.41606,0.0223932,0.0104482
0.0329414,-3.79618,-3.41302,0.0224563,0.0104851
0.0330414,-3.79337,-3.40999,0.0225196,0.0105218
0.0331414,-3.79055,-3.40697,0.0225831,0.0105584
0.0332414,-3.78774,-3.40396,0.0226467,0.0105947
0.0333414,-3.78492,-3.40095,0.0227106,0.0106309
0.0334414,-3.78211,-3.39796,0.0227746,0.0106669
0.0335414,-3.7793,-3.39497,0.0228388,0.0107027
0.0336414,-3.77648,-3.392,0.0229032,0.0107383
0.0337414,-3.77367,-3.38903,0.0229677,0.0107737
0.0338414,-3.77085,-3.38607,0.0230324,0.010809
0.0339414,-3.76804,-3.38312,0.0230974,0.0108441
0.0340414,-3.76522,-3.38018,0.0231625,0.010879
0.0341414,-3.76241,-3.37724,0.0232277,0.0109137
0.0342414,-3.75959,-3.37432,0.0232932,0.0109482
0.0343414,-3.75678,-3.3714,0.0233589,0.0109826
0.0344414,-3.75396,-3.36849,0.0234247,0.0110167
0.0345414,-3.75115,-3.3656,0.0234907,0.0110507
0.0346414,-3.74834,-3.3627,0.0235569,0.0110845
0.0347414,-3.74552,-3.35982,0.0236233,0.0111181
0.0348414,-3.74271,-3.35695,0.0236899,0.0111515
0.0349414,-3.73989,-3.35408,0.0237567,0.0111848
0.0350414,-3.73708,-3.35122,0.0238236,0.0112178
0.0351414,-3.73426,-3.34837,0.0238908,0.0112507
0.0352414,-3.73145,-3.34553,0.0239581,0.0112833
0.0353414,-3.72863,-3.3427,0.0240257,0.0113158
0.0354414,-3.72582,-3.33987,0.0240934,0.0113481
0.0355414,-3.723,-3.33706,0.0241613,0.0113802
0.0356414,-3.72019,-3.33425,0.0242294,0.0114121
0.0357414,-3.71737,-3.33144,0.0242977,0.0114438
0.0358414,-3.71456,-3.32865,0.0243662,0.0114753
0.0359414,-3.71175,-3.32586,0.0244348,0.0115066
0.0360414,-3.70893,-3.32309,0.0245037,0.0115377
0.0361414,-3.70612,-3.32031,0.0245728,0.0115687
0.0362414,-3.7033,-3.31755,0.024642,0.0115994
0.0363414,-3.70049,-3.3148,0.0247115,0.01163
0.0364414,-3.69767,-3.31205,0.0247811,0.0116603
0.0365414,-3.69486,-3.30931,0.024851,0.0116905
0.0366414,-3.69204,-3.30658,0.024921,0.0117204
0.0367414,-3.68923,-3.30385,0.0249913,0.0117502
0.0368414,-3.68641,-3.30113,0.0250617,0.0117798
0.0369414,-3.6836,-3.29842,0.0251323,0.0118091
0.0370414,-3.68079,-3.29572,0.0252032,0.0118383
0.0371414,-3.67797,-3.29302,0.0252742,0.0118672
0.0372414,-3.67516,-3.29033,0.0253454,0.011896
0.0373414,-3.67234,-3.28765,0.0254169,0.0119246
